Label	slice	Saturated	J.D.-2400000	JD_UTC	BJD_TDB	AIRMASS	WMSHUMID	CCDATEMP	 CCD-TEMP	EXPTIME	RA	DEC	AIR	DQUALITY	FOCPOSN	MOONFRAC	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_C2	rel_flux_C3	rel_flux_T4	rel_flux_C5	rel_flux_C6	rel_flux_err_T1	rel_flux_err_C2	rel_flux_err_C3	rel_flux_err_T4	rel_flux_err_C5	rel_flux_err_C6	rel_flux_SNR_T1	rel_flux_SNR_C2	rel_flux_SNR_C3	rel_flux_SNR_T4	rel_flux_SNR_C5	rel_flux_SNR_C6	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	X(IJ)_C2	Y(IJ)_C2	X(FITS)_C2	Y(FITS)_C2	RA_C2	DEC_C2	Source-Sky_C2	Source_Error_C2	Source_SNR_C2	Peak_C2	Mean_C2	Sky/Pixel_C2	FWHM_C2	Width_C2	X-Width_C2	Y-Width_C2	Angle_C2	Roundness_C2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	X(IJ)_T4	Y(IJ)_T4	X(FITS)_T4	Y(FITS)_T4	RA_T4	DEC_T4	Source-Sky_T4	Source_Error_T4	Source_SNR_T4	Peak_T4	Mean_T4	Sky/Pixel_T4	FWHM_T4	Width_T4	X-Width_T4	Y-Width_T4	Angle_T4	Roundness_T4	X(IJ)_C5	Y(IJ)_C5	X(FITS)_C5	Y(FITS)_C5	RA_C5	DEC_C5	Source-Sky_C5	Source_Error_C5	Source_SNR_C5	Peak_C5	Mean_C5	Sky/Pixel_C5	FWHM_C5	Width_C5	X-Width_C5	Y-Width_C5	Angle_C5	Roundness_C5	X(IJ)_C6	Y(IJ)_C6	X(FITS)_C6	Y(FITS)_C6	RA_C6	DEC_C6	Source-Sky_C6	Source_Error_C6	Source_SNR_C6	Peak_C6	Mean_C6	Sky/Pixel_C6	FWHM_C6	Width_C6	X-Width_C6	Y-Width_C6	Angle_C6	Roundness_C6	rel_flux_T1_n	rel_flux_err_T1_n
ogg2m001-ep03-20210522-0297-e91.fits	143	0	59358.095841	2459358.095841	2459358.100209	1.532842	45.700000	-55	NaN	83	16.352039	31.578564	NaN	NaN	1.991780	0.875124	10.356701	15	30	45	0.087753	0.684562	0.191757	0.576832	0.647007	0.041542	0.000101	0.000412	0.000160	0.000278	0.000392	0.000081	867.341106	1660.246120	1200.522949	2075.258033	1651.104306	515.916590	12849538.449361	3830.339272	1030.978197	1036.351638	1031.478197	1012.148362	16.351999	31.577642	1127581.189053	706.858347	1255.840299	897.869888	12687.450195	1595.201066	372.362671	2997	10.229774	10.440855	10.467614	10.414097	41.782993	0.997908	1879.195180	894.989242	1879.695180	1153.510758	16.347049	31.587917	5221715.979330	2382.604380	2191.600092	59025.121094	7387.216974	379.519098	9.986974	10.276294	10.033898	10.518690	62.146230	0.992997	1971.041666	1217.260473	1971.541666	831.239527	16.346522	31.563872	2067524.861223	1587.159299	1302.657435	23521.164062	2924.949348	373.010386	10.076191	10.318102	9.971586	10.664619	65.906333	0.989873	96.881450	1348.333644	97.381450	700.166356	16.357451	31.554630	7412030.713710	2806.194961	2641.309965	79628.000000	10485.878457	386.912196	10.624167	10.562911	10.716497	10.409326	21.906451	0.998377	187.536879	1962.179892	188.036879	86.320108	16.356934	31.508868	5047788.152192	2347.859136	2149.953579	52013.542969	7141.159432	385.619796	10.899226	10.689905	10.650853	10.728957	49.573166	0.997887	1395.352914	1493.393515	1395.852914	555.106485	16.349885	31.543479	512509.456617	981.416397	522.214076	6026.517090	725.052564	371.640786	10.323875	10.336472	10.194711	10.478234	56.405827	0.994997	1.002624	0.001156
ogg2m001-ep03-20210522-0298-e91.fits	144	0	59358.096864	2459358.096864	2459358.101232	1.542680	45.899000	-55	NaN	83	16.352042	31.578551	NaN	NaN	1.991780	0.875210	10.885812	15	30	45	0.087608	0.685134	0.191410	0.577475	0.646755	0.041690	0.000101	0.000413	0.000160	0.000279	0.000392	0.000081	864.822131	1658.190287	1197.941192	2073.465210	1649.268557	517.681776	12812667.581126	3823.786823	1031.423813	1036.266195	1031.923813	1012.233805	16.351999	31.577635	1122488.721615	706.858347	1253.966587	895.150423	12426.427734	1587.996699	369.951845	3087	10.785274	10.842672	10.680051	11.005294	73.835230	0.998740	1879.788670	894.932547	1880.288670	1153.567453	16.347049	31.587904	5209316.298452	2380.227474	2188.579182	58748.062500	7369.675014	379.704080	10.551447	10.713760	10.353494	11.074026	73.175228	0.993488	1971.576528	1217.203841	1972.076528	831.296159	16.346522	31.563861	2058460.070885	1583.947836	1299.575671	22475.814453	2912.125293	372.538961	10.573592	10.745135	10.257682	11.232588	75.444528	0.989260	97.373453	1348.222376	97.873453	700.277624	16.357451	31.554630	7399000.138552	2803.167040	2639.514532	72619.078125	10467.443964	384.047154	11.233893	10.999281	10.951741	11.046822	60.216283	0.999709	187.980629	1961.997700	188.480629	86.502300	16.356934	31.508877	5032111.551604	2342.983055	2147.737066	46941.878906	7118.981579	381.413853	11.401960	11.123953	10.935059	11.312847	72.912936	0.998316	1395.906097	1493.266226	1396.406097	555.233774	16.349885	31.543477	512779.660184	978.469465	524.063017	5717.495605	725.434823	367.567695	10.768707	10.849945	10.578830	11.121059	67.891937	0.995144	1.000968	0.001157
ogg2m001-ep03-20210522-0299-e91.fits	145	0	59358.097888	2459358.097888	2459358.102255	1.552692	46.200000	-55	NaN	83	16.352038	31.578561	NaN	NaN	1.991780	0.875296	10.534166	15	30	45	0.087628	0.685275	0.191157	0.577618	0.646744	0.041834	0.000101	0.000413	0.000159	0.000278	0.000392	0.000081	867.041975	1660.131753	1198.905492	2075.863930	1651.047800	519.583688	12839450.047235	3827.407861	1030.704305	1036.360212	1031.204305	1012.139788	16.351999	31.577638	1125097.098604	706.858347	1253.535148	897.539331	12788.462891	1591.686797	369.876993	3061	10.430984	10.573410	10.652537	10.494283	39.193212	0.994473	1878.983838	895.083504	1879.483838	1153.416496	16.347049	31.587904	5220841.123373	2382.526910	2191.304158	58519.761719	7385.979306	378.948861	10.183878	10.457797	10.273304	10.642289	55.410311	0.990153	1970.825831	1217.294407	1971.325831	831.205593	16.346522	31.563865	2060475.764281	1584.336817	1300.528866	23902.185547	2914.976916	372.152461	10.246793	10.492419	10.198019	10.786819	59.566107	0.986734	96.571312	1348.369620	97.071312	700.130380	16.357451	31.554626	7416302.700476	2806.450113	2642.592030	77183.312500	10491.922082	383.488263	10.776662	10.700236	10.835133	10.565339	32.991219	0.996164	187.283624	1962.131029	187.783624	86.368971	16.356934	31.508873	5042578.277242	2345.612217	2149.791956	50920.996094	7133.788967	381.341083	10.986501	10.827170	10.777907	10.876433	49.145449	0.996018	1395.164017	1493.369216	1395.664017	555.130784	16.349885	31.543479	515554.882338	980.100319	526.022564	5904.261719	729.360960	367.240458	10.580177	10.639420	10.533877	10.744963	51.304194	0.991741	1.001202	0.001155
ogg2m001-ep03-20210522-0300-e91.fits	146	0	59358.098911	2459358.098911	2459358.103279	1.562881	46.100000	-55	NaN	83	16.352045	31.578550	NaN	NaN	1.991780	0.875382	10.347764	15	30	45	0.087333	0.685891	0.191480	0.577405	0.646254	0.041547	0.000101	0.000414	0.000160	0.000278	0.000392	0.000081	864.047643	1658.707286	1198.276266	2074.117933	1649.588680	514.549916	12829597.381046	3828.327374	1031.869975	1036.300271	1032.369975	1012.199729	16.351999	31.577632	1120445.007573	706.858347	1252.897399	894.283130	12914.311523	1585.105435	373.395051	2918	10.259746	10.531056	10.534907	10.527205	44.534352	0.997975	1880.275309	894.907467	1880.775309	1153.592533	16.347049	31.587906	5219615.494604	2383.103500	2190.259674	59822.535156	7384.245396	383.966568	10.014332	10.410789	10.167474	10.654104	62.161842	0.993136	1972.086284	1217.108781	1972.586284	831.391219	16.346522	31.563868	2061816.989080	1586.037377	1299.980075	23932.087891	2916.874361	376.996607	10.063950	10.452353	10.089450	10.815256	65.615291	0.988927	97.801765	1348.229619	98.301765	700.270381	16.357451	31.554628	7407872.872687	2805.330086	2640.642151	80535.968750	10479.996315	387.414938	10.608141	10.721764	10.812321	10.631207	33.641122	0.998087	188.455546	1962.044239	188.955546	86.455761	16.356934	31.508871	5036393.115120	2344.311190	2148.346660	53889.890625	7125.038752	385.278344	10.761585	10.766340	10.673243	10.859436	53.055869	0.996117	1396.305892	1493.268407	1396.805892	555.231593	16.349885	31.543476	511771.782242	982.648805	520.808431	5941.441406	724.008968	372.585679	10.378832	10.562405	10.439705	10.685104	56.339283	0.996370	0.997827	0.001155
ogg2m001-ep03-20210522-0301-e91.fits	147	0	59358.099934	2459358.099934	2459358.104302	1.573248	45.799000	-55	NaN	83	16.352040	31.578561	NaN	NaN	1.991780	0.875469	10.345078	15	30	45	0.087521	0.685413	0.191617	0.577026	0.645803	0.041806	0.000102	0.000414	0.000160	0.000279	0.000393	0.000081	861.461006	1653.951687	1195.156096	2068.390102	1644.839004	515.507039	12778724.808941	3823.873583	1031.063123	1036.455456	1031.563123	1012.044544	16.351999	31.577631	1118400.939213	706.858347	1254.383683	891.593979	12196.597656	1582.213670	377.314690	3077	10.198188	10.696580	10.666869	10.726291	48.116275	0.997382	1879.369651	895.033265	1879.869651	1153.466735	16.347049	31.587905	5196768.055178	2379.906077	2183.602162	57025.515625	7351.922881	387.833804	10.021584	10.589115	10.297913	10.880318	65.069486	0.992732	1971.180470	1217.284292	1971.680470	831.215708	16.346522	31.563864	2054876.397414	1584.756886	1296.650871	22939.376953	2907.055432	378.737216	10.105102	10.611244	10.229777	10.992711	67.103510	0.989394	96.898768	1348.426975	97.398768	700.073025	16.357451	31.554626	7373653.053266	2800.027931	2633.421250	74146.554688	10431.585174	392.625170	10.588136	10.867473	10.932638	10.802308	36.982486	0.998115	187.580404	1962.219716	188.080404	86.280284	16.356933	31.508874	5014291.449165	2341.150849	2141.806220	47801.824219	7093.771291	390.865762	10.838816	10.976658	10.850220	11.103096	56.920082	0.996752	1395.452937	1493.391537	1395.952937	555.108463	16.349885	31.543478	512788.907185	982.656887	521.839224	5782.617676	725.447905	376.694737	10.318642	10.640724	10.444248	10.837199	59.373969	0.994108	0.999972	0.001161
ogg2m001-ep03-20210522-0302-e91.fits	148	0	59358.100955	2459358.100955	2459358.105323	1.583793	45.899000	-55	NaN	83	16.352044	31.578537	NaN	NaN	1.991780	0.875555	10.295901	15	30	45	0.087402	0.683850	0.191763	0.577202	0.646922	0.041844	0.000101	0.000413	0.000160	0.000279	0.000393	0.000081	861.458107	1654.705250	1195.947627	2069.806126	1646.126426	515.677487	12792274.998896	3825.696672	1031.678247	1036.192746	1032.178247	1012.307254	16.351999	31.577626	1118071.429496	706.858347	1254.070653	891.553779	12274.708984	1581.747509	378.761050	2989	10.187806	10.682410	10.946434	10.418387	21.936076	0.995304	1879.994290	894.751043	1880.494290	1153.748957	16.347049	31.587906	5195233.606394	2379.051640	2183.741420	58881.230469	7349.752080	389.121849	9.890217	10.624650	10.699858	10.549443	38.871540	0.995553	1971.750473	1217.063409	1972.250473	831.436591	16.346523	31.563861	2058363.917657	1586.371030	1297.529947	22395.904297	2911.989264	380.870796	10.020972	10.684696	10.657153	10.712238	47.017403	0.994631	97.612196	1348.112357	98.112196	700.387643	16.357451	31.554621	7383730.141221	2801.760211	2635.389749	74798.625000	10445.841337	392.130712	10.572406	10.831858	11.172398	10.491319	11.217780	0.995382	188.224554	1961.901659	188.724554	86.598341	16.356934	31.508869	5024892.083423	2343.235092	2144.425073	49577.375000	7108.768121	391.001150	10.826699	10.955549	11.129261	10.781837	27.162210	0.997045	1396.130885	1493.098086	1396.630885	555.401914	16.349885	31.543477	513785.391422	984.248229	522.007941	5815.653320	726.857642	376.286328	10.277305	10.766059	10.876038	10.656080	36.007247	0.995623	0.998619	0.001159
ogg2m001-ep03-20210522-0303-e91.fits	149	0	59358.101977	2459358.101977	2459358.106344	1.594529	46.299000	-55	NaN	83	16.352039	31.578537	NaN	NaN	1.993766	0.875642	10.509226	15	30	45	0.087708	0.685678	0.191396	0.577036	0.646122	0.041746	0.000102	0.000416	0.000161	0.000280	0.000394	0.000081	859.530236	1649.519938	1190.640670	2062.966208	1640.418458	512.339649	12726735.446525	3819.135533	1030.818427	1036.213687	1031.318427	1012.286313	16.351999	31.577626	1116231.724504	706.858347	1254.709982	889.633254	11612.243164	1579.144859	383.611949	3096	10.430395	11.036288	11.191282	10.881293	21.038178	0.998569	1879.156703	894.756276	1879.656703	1153.743724	16.347049	31.587906	5176816.183776	2376.260354	2178.555972	54510.562500	7323.696757	393.468953	10.190374	10.856955	10.736911	10.976999	57.357678	0.997203	1970.966540	1217.000330	1971.466540	831.499670	16.346522	31.563866	2044527.939544	1583.083983	1291.484193	21468.009766	2892.415359	387.461473	10.201501	10.920749	10.696190	11.145307	63.983480	0.995535	96.713557	1348.167200	97.213557	700.332800	16.357451	31.554618	7343782.263195	2795.650161	2626.860244	73996.046875	10389.326650	398.678508	10.741463	11.131738	11.333498	10.929979	11.045264	0.998471	187.359247	1961.972678	187.859247	86.527322	16.356933	31.508865	4995392.837252	2337.922101	2136.680617	49069.660156	7067.035224	396.352080	10.985548	11.252188	11.299543	11.204833	34.037801	0.999492	1395.268082	1493.120004	1395.768082	555.379996	16.349885	31.543477	509998.485953	983.436984	518.587865	5433.452637	721.500267	382.273011	10.506077	11.036714	11.028730	11.044697	46.317639	0.999010	1.002110	0.001166
ogg2m001-ep03-20210522-0304-e91.fits	150	0	59358.102999	2459358.102999	2459358.107367	1.605459	46.299000	-55	NaN	83	16.352040	31.578547	NaN	NaN	1.994338	0.875715	10.337060	15	30	45	0.087678	0.685644	0.191625	0.576779	0.645651	0.041773	0.000102	0.000415	0.000161	0.000279	0.000393	0.000082	857.932145	1650.812310	1190.755895	2064.700876	1641.478582	510.894492	12770385.717607	3830.085437	1031.165216	1036.160954	1031.665216	1012.339046	16.351999	31.577639	1119681.009040	706.858347	1261.148692	887.826326	12607.006836	1584.024598	393.033758	2996	10.245766	10.692856	10.586229	10.799483	55.221073	0.996740	1879.479974	894.771102	1879.979974	1153.728898	16.347049	31.587914	5194416.567483	2381.263950	2181.369506	58019.195312	7348.596206	402.182383	9.993356	10.565729	10.172019	10.959439	67.164789	0.988657	1971.222538	1217.039689	1971.722538	831.460311	16.346522	31.563870	2053604.553357	1590.126228	1291.472663	22985.412109	2905.256141	396.400000	10.030898	10.627021	10.132521	11.121521	68.827215	0.984213	97.092745	1348.168727	97.592745	700.331273	16.357451	31.554628	7365695.263210	2801.149364	2629.526064	75977.507812	10420.327204	405.996811	10.583717	10.821134	10.788986	10.853282	48.872368	0.998056	187.762868	1961.995810	188.262868	86.504190	16.356934	31.508868	5010302.096863	2343.062916	2138.355766	50821.664062	7088.127512	404.033082	10.834378	10.915909	10.693035	11.138784	62.795542	0.995081	1395.594386	1493.147475	1396.094386	555.352525	16.349885	31.543480	512062.499904	990.298543	517.078919	5774.268066	724.420249	392.165841	10.334244	10.692127	10.437036	10.947218	60.899924	0.991810	1.001770	0.001168
ogg2m001-ep03-20210522-0305-e91.fits	151	0	59358.104020	2459358.104020	2459358.108388	1.616586	46.200000	-55	NaN	83	16.352043	31.578541	NaN	NaN	1.994338	0.875802	10.824671	15	30	45	0.087512	0.685961	0.191919	0.576995	0.644718	0.041801	0.000102	0.000416	0.000161	0.000280	0.000393	0.000082	854.728361	1648.309151	1189.799313	2062.067341	1638.790313	508.098165	12753780.479950	3831.362840	1031.687945	1036.165892	1032.187945	1012.334108	16.351999	31.577632	1116109.554685	706.858347	1262.026163	884.379094	11426.226562	1578.972024	400.697080	2883	10.748378	11.017990	11.039296	10.996684	39.602558	0.999574	1880.046188	894.800249	1880.546188	1153.699751	16.347049	31.587904	5189084.707874	2381.739786	2178.695061	54289.312500	7341.053168	411.111043	10.499625	10.895031	10.660538	11.129524	66.606423	0.996051	1971.845418	1217.024316	1972.345418	831.475684	16.346522	31.563865	2053572.975989	1591.093598	1290.667613	21504.949219	2905.211468	403.351022	10.505789	10.921510	10.577582	11.265437	70.657405	0.993503	97.513451	1348.218903	98.013451	700.281097	16.357451	31.554619	7358866.706341	2801.501895	2626.757711	69407.937500	10410.666772	415.930226	11.008514	11.173099	11.284520	11.061678	10.958047	0.999538	188.214983	1961.968549	188.714983	86.531451	16.356934	31.508868	4999395.332475	2341.935067	2134.728415	48843.070312	7072.697597	413.400407	11.313551	11.278154	11.211735	11.344573	59.421422	0.999404	1396.125838	1493.149848	1396.625838	555.350152	16.349885	31.543476	511727.463611	995.197520	514.196884	5207.874023	723.946270	399.613932	10.872171	11.089192	10.978155	11.200230	58.917650	0.998161	0.999875	0.001170
ogg2m001-ep03-20210522-0306-e91.fits	152	0	59358.105042	2459358.105042	2459358.109409	1.627913	45.799000	-55	NaN	83	16.352039	31.578547	NaN	NaN	1.994338	0.875889	10.351675	15	30	45	0.087605	0.686254	0.191474	0.576748	0.645659	0.041652	0.000102	0.000416	0.000161	0.000279	0.000393	0.000082	857.264933	1651.184577	1190.701788	2065.343034	1641.838886	508.290712	12793429.174613	3836.596129	1030.822330	1036.365770	1031.322330	1012.134230	16.351999	31.577624	1120767.418634	706.858347	1263.433842	887.080416	13072.771484	1585.561553	402.611019	3018	10.237304	10.636988	10.519863	10.754114	63.281344	0.998634	1879.262378	894.893952	1879.762378	1153.606048	16.347049	31.587904	5206537.587120	2385.519213	2182.559486	60385.000000	7365.743941	411.759453	10.039067	10.516032	10.099297	10.932768	73.881853	0.991248	1971.069577	1217.207741	1971.569577	831.292259	16.346522	31.563860	2055945.244369	1592.060514	1291.373806	24258.201172	2908.567541	405.429469	10.126163	10.539926	10.044462	11.035390	74.654126	0.988099	96.708511	1348.309806	97.208511	700.190194	16.357450	31.554620	7378589.458520	2804.819986	2630.682003	80409.445312	10438.568759	417.888455	10.513935	10.772853	10.719314	10.826392	60.592203	0.999632	187.362661	1962.106404	187.862661	86.393596	16.356933	31.508871	5019385.149341	2346.278268	2139.296612	53265.109375	7100.977403	415.149762	10.770495	10.846361	10.633011	11.059710	69.883714	0.997347	1395.281236	1493.266016	1395.781236	555.233984	16.349885	31.543478	511561.193784	994.529816	514.374919	5959.378906	723.711046	403.114508	10.423088	10.608739	10.321826	10.895652	71.559107	0.995434	1.000936	0.001168
ogg2m001-ep03-20210522-0307-e91.fits	153	0	59358.106063	2459358.106063	2459358.110431	1.639444	45.700000	-55	NaN	83	16.352044	31.578569	NaN	NaN	1.994338	0.875977	10.374572	15	30	45	0.087753	0.684915	0.191279	0.576687	0.647543	0.041558	0.000102	0.000415	0.000161	0.000280	0.000395	0.000082	856.935519	1649.084128	1189.057950	2063.111139	1640.250348	507.406037	12766731.730764	3832.946681	1031.809816	1036.365328	1032.309816	1012.134672	16.351999	31.577646	1120313.772239	706.858347	1263.340552	886.786837	11665.112305	1584.919775	400.312509	3057	10.312043	10.870745	10.706322	11.035168	65.963960	0.997951	1880.060436	895.000755	1880.560436	1153.499245	16.347048	31.587913	5189655.013443	2381.771102	2178.905861	54841.976562	7341.859985	409.903693	9.972828	10.729566	10.340618	11.118513	73.454638	0.992531	1971.861052	1217.216791	1972.361052	831.283209	16.346522	31.563870	2049906.107333	1589.660163	1289.524739	21950.312500	2900.023910	403.932310	10.019955	10.778222	10.281382	11.275061	75.447503	0.988913	97.693844	1348.370771	98.193844	700.129229	16.357452	31.554639	7362406.027975	2801.598001	2627.930926	72118.234375	10415.673888	414.182442	10.608967	10.986903	10.897834	11.075971	67.419827	0.999471	188.347471	1962.187217	188.847471	86.312783	16.356935	31.508875	5017777.338025	2346.796260	2138.139311	46341.476562	7098.702815	413.448508	10.953391	11.108160	10.873010	11.343310	71.316411	0.997165	1396.161706	1493.393190	1396.661706	555.106810	16.349885	31.543478	509393.271962	992.055723	513.472439	5452.696777	720.644064	401.286422	10.380245	10.825469	10.431403	11.219536	76.803163	0.993412	1.002624	0.001170
ogg2m001-ep03-20210522-0308-e91.fits	154	0	59358.107084	2459358.107084	2459358.111452	1.651182	45.000000	-55	NaN	83	16.352038	31.578558	NaN	NaN	1.994338	0.876064	10.206212	15	30	45	0.087718	0.684710	0.191527	0.578567	0.647014	0.041659	0.000103	0.000416	0.000161	0.000280	0.000395	0.000082	854.246935	1646.652926	1186.916250	2062.751687	1637.921052	505.630722	12758446.948652	3836.484857	1030.768644	1036.402934	1031.268644	1012.097066	16.351999	31.577633	1119143.535985	706.858347	1266.133602	883.906354	12039.395508	1583.264229	412.061072	3035	10.144664	10.617804	10.528850	10.706758	55.712046	0.997896	1879.103277	894.985271	1879.603277	1153.514729	16.347049	31.587908	5185367.033593	2382.824303	2176.143255	57558.972656	7335.793735	421.453966	9.795303	10.449077	10.081822	10.816332	68.888909	0.991012	1970.856893	1217.274572	1971.356893	831.225428	16.346522	31.563865	2050799.582319	1593.309227	1287.132182	23258.992188	2901.287918	414.752060	9.869553	10.479492	10.005431	10.953553	71.165291	0.986989	96.767827	1348.421083	97.267827	700.078917	16.357450	31.554623	7381618.770339	2806.949852	2629.765104	74406.781250	10442.854358	425.797601	10.467337	10.794945	10.822817	10.767073	40.164997	0.999055	187.365160	1962.228352	187.865160	86.271648	16.356933	31.508870	5012037.345142	2346.832042	2135.660863	48421.312500	7090.582386	425.398022	10.674759	10.883095	10.728556	11.037633	61.374345	0.997245	1395.151179	1493.352301	1395.651179	555.147699	16.349885	31.543480	510242.987598	997.250959	511.649533	5764.504883	721.846166	411.428704	10.285654	10.621877	10.384665	10.859089	63.583998	0.994540	1.002227	0.001173
ogg2m001-ep03-20210522-0309-e91.fits	155	0	59358.108105	2459358.108105	2459358.112473	1.663135	45.000000	-55	NaN	83	16.352041	31.578551	NaN	NaN	1.995605	0.876152	10.539340	15	30	45	0.087362	0.684742	0.192009	0.575841	0.645867	0.041737	0.000103	0.000417	0.000162	0.000280	0.000395	0.000083	848.967845	1643.083975	1185.083180	2055.922280	1634.211582	502.980978	12734735.022395	3838.121555	1031.230190	1036.183585	1031.730190	1012.316415	16.351999	31.577641	1112526.898568	706.858347	1266.823119	878.202238	11536.096680	1573.903602	421.188151	2958	10.450886	10.919238	10.891387	10.947089	51.727110	0.999519	1879.499284	894.784375	1879.999284	1153.715625	16.347049	31.587911	5175870.508768	2382.982989	2172.013201	53965.187500	7322.358900	432.118852	10.258205	10.831793	10.570273	11.093314	73.103487	0.996628	1971.219799	1217.052101	1971.719799	831.447899	16.346522	31.563865	2051317.055068	1595.925314	1285.346524	21362.537109	2902.019993	424.996739	10.248444	10.866357	10.512920	11.219793	74.437827	0.994238	97.150411	1348.198512	97.650411	700.301488	16.357451	31.554635	7333183.274296	2799.593448	2619.374352	71568.117188	10374.332148	435.301870	10.738829	11.013655	11.037217	10.990094	30.254913	0.999924	187.852727	1961.970171	188.352727	86.529829	16.356934	31.508877	4997332.216367	2345.320818	2130.767006	47638.121094	7069.778885	433.151378	11.013065	11.128885	10.993571	11.264199	68.985866	0.998929	1395.649620	1493.175878	1396.149620	555.324122	16.349885	31.543478	510215.242193	1002.527705	508.928820	5508.744141	721.806914	420.790408	10.526611	10.909972	10.665426	11.154519	67.387474	0.995953	0.998156	0.001176
