 	Label	slice	Saturated	J.D.-2400000	JD_UTC	JD_SOBS	JD_MOBS	HJD_MOBS	BJD_MOBS	ALT_OBJ	AIRMASS	FWHM_Mean	Source_Radius	Sky_Rad(min)	Sky_Rad(max)	rel_flux_T1	rel_flux_T2	rel_flux_C3	rel_flux_err_T1	rel_flux_err_T2	rel_flux_err_C3	rel_flux_SNR_T1	rel_flux_SNR_T2	rel_flux_SNR_C3	tot_C_cnts	tot_C_err	X(IJ)_T1	Y(IJ)_T1	X(FITS)_T1	Y(FITS)_T1	RA_T1	DEC_T1	Source-Sky_T1	N_Src_Pixels_T1	Source_Error_T1	Source_SNR_T1	Peak_T1	Mean_T1	Sky/Pixel_T1	N_Sky_Pixels_T1	FWHM_T1	Width_T1	X-Width_T1	Y-Width_T1	Angle_T1	Roundness_T1	Variance_T1	X(IJ)_T2	Y(IJ)_T2	X(FITS)_T2	Y(FITS)_T2	RA_T2	DEC_T2	Source-Sky_T2	Source_Error_T2	Source_SNR_T2	Peak_T2	Mean_T2	Sky/Pixel_T2	FWHM_T2	Width_T2	X-Width_T2	Y-Width_T2	Angle_T2	Roundness_T2	Variance_T2	X(IJ)_C3	Y(IJ)_C3	X(FITS)_C3	Y(FITS)_C3	RA_C3	DEC_C3	Source-Sky_C3	Source_Error_C3	Source_SNR_C3	Peak_C3	Mean_C3	Sky/Pixel_C3	FWHM_C3	Width_C3	X-Width_C3	Y-Width_C3	Angle_C3	Roundness_C3	Variance_C3	BJD_TDB
133	ogg2m001-ep05-20210522-0287-e91.fits.fz	133.000000	0.000000	59358.058108	2459358.058108	NaN	NaN	NaN	NaN	NaN	1.263955	15.293919	16.000000	60.000000	90.000000	0.929114	1.143666	0.000000	0.001360	0.001572	0.000000	683.395081	727.753902	0.000000	1405589.248250	1421.045428	1047.643970	1035.875747	1048.143970	1012.624253	16.352000	31.577626	1305953.006120	804.247719	1381.524245	945.298652	14084.295898	1623.819347	702.764840	9557.000000	10.096519	11.755040	11.940278	11.569803	354.216438	0.998966	6138698.252124	19.475637	1059.333327	19.975637	989.166673	16.357995	31.576893	1607525.257922	1495.959562	1074.578016	19792.642578	1998.793679	703.662366	8.485113	13.102507	13.211646	12.993367	337.130672	0.999430	11349972.519591	1989.721625	1207.443223	1990.221625	841.056777	16.346522	31.563860	1405589.248250	1421.045428	989.123374	12526.801758	1747.706850	703.852245	11.745031	13.454801	13.612405	13.297197	15.061240	0.999267	5662637.199711	2459358.062458
134	ogg2m001-ep05-20210522-0288-e91.fits.fz	134.000000	0.000000	59358.058921	2459358.058921	NaN	NaN	NaN	NaN	NaN	1.268212	15.270366	16.000000	60.000000	90.000000	0.931438	1.146749	0.000000	0.001353	0.001565	0.000000	688.355646	732.867866	0.000000	1419422.778027	1426.098216	1047.480773	1035.805871	1047.980773	1012.694129	16.352000	31.577577	1322103.846029	804.247719	1387.275710	953.021693	17705.554688	1643.901269	702.197911	9489.000000	10.114445	10.820670	10.993444	10.647896	4.371990	0.998957	8127707.413370	19.191959	1059.247338	19.691959	989.252662	16.357990	31.576848	1627721.137996	1502.836218	1083.099488	23819.779297	2023.905196	703.553619	8.878080	12.328495	12.412832	12.244158	338.871674	0.999658	15034844.222045	1989.636229	1207.425685	1990.136229	841.074315	16.346528	31.563820	1419422.778027	1426.098216	995.319090	16653.376953	1764.907433	704.094185	11.524654	12.677165	12.764269	12.590061	30.502352	0.999196	7590137.367408	2459358.063271
135	ogg2m001-ep05-20210522-0289-e91.fits.fz	135.000000	0.000000	59358.059735	2459358.059735	NaN	NaN	NaN	NaN	NaN	1.272524	15.481244	16.000000	60.000000	90.000000	0.930566	1.146122	0.000000	0.001348	0.001559	0.000000	690.488610	735.180455	0.000000	1419387.079905	1421.366646	1048.837738	1035.381593	1049.337738	1013.118407	16.351998	31.577625	1320833.566530	804.247719	1381.920344	955.795732	16939.720703	1642.321806	686.535742	9401.000000	10.319352	10.802412	10.981066	10.623757	339.582004	0.998090	7937314.590157	20.596157	1058.881339	21.096157	989.618661	16.357994	31.576892	1626791.385112	1497.514874	1086.327363	24576.617188	2022.749143	687.212075	9.144090	12.289147	12.374342	12.203951	328.095218	0.999013	14560444.736888	1991.002759	1206.907053	1991.502759	841.592947	16.346521	31.563861	1419387.079905	1421.366646	998.607280	14814.685547	1764.863046	688.188351	11.709925	12.734910	12.850639	12.619181	359.709116	0.999670	7398529.909457	2459358.064085
136	ogg2m001-ep05-20210522-0290-e91.fits.fz	136.000000	0.000000	59358.060551	2459358.060551	NaN	NaN	NaN	NaN	NaN	1.276913	14.962148	16.000000	60.000000	90.000000	0.930073	1.145916	0.000000	0.001344	0.001555	0.000000	692.140981	736.951783	0.000000	1420272.964457	1418.409875	1047.657348	1035.927785	1048.157348	1012.572215	16.351999	31.577626	1320957.093099	804.247719	1379.149303	957.805721	18210.292969	1642.475398	677.348462	9375.000000	9.823859	10.517119	10.380396	10.653843	273.375072	0.999315	8689926.759238	19.342397	1059.398661	19.842397	989.101339	16.357994	31.576893	1627513.003123	1495.108238	1088.558648	26378.748047	2023.646402	677.189158	8.440007	12.086736	11.968919	12.204553	278.709408	0.999583	16252107.390081	1989.801368	1207.540387	1990.301368	840.959613	16.346522	31.563858	1420272.964457	1418.409875	1001.313506	16607.017578	1765.964553	677.408073	11.141332	12.342953	12.159157	12.526749	68.942560	0.998389	8284464.659959	2459358.064901
137	ogg2m001-ep05-20210522-0291-e91.fits.fz	137.000000	0.000000	59358.061366	2459358.061366	NaN	NaN	NaN	NaN	NaN	1.281356	14.751934	16.000000	60.000000	90.000000	0.930804	1.146185	0.000000	0.001341	0.001551	0.000000	694.315526	738.851515	0.000000	1421796.686206	1415.965202	1047.807198	1035.853359	1048.307198	1012.646641	16.351999	31.577570	1323414.344395	804.247719	1376.959215	961.113684	17950.095703	1645.530740	667.629093	9401.000000	9.757271	10.365723	10.421813	10.309632	331.522796	0.999606	9183537.539690	19.568781	1059.313859	20.068781	989.186141	16.357989	31.576842	1629641.362251	1493.607204	1091.077599	26349.732422	2026.292799	669.758788	8.537001	11.951918	11.922680	11.981155	309.071416	0.999433	17121300.697586	1990.023551	1207.401292	1990.523551	841.098708	16.346527	31.563817	1421796.686206	1415.965202	1004.118381	17959.568359	1767.859146	667.874182	10.999383	12.297362	12.292877	12.301847	46.738958	0.999855	8501976.967298	2459358.065716
138	ogg2m001-ep05-20210522-0292-e91.fits.fz	138.000000	0.000000	59358.062179	2459358.062179	NaN	NaN	NaN	NaN	NaN	1.285836	14.614001	16.000000	60.000000	90.000000	0.930449	1.144524	0.000000	0.001337	0.001546	0.000000	695.916773	740.406688	0.000000	1421171.903091	1412.275163	1048.819469	1035.343460	1049.319469	1013.156540	16.351998	31.577622	1322327.345421	804.247719	1372.494433	963.448239	18099.396484	1644.179167	654.440578	9350.000000	9.636123	10.509467	10.708367	10.310566	10.424377	0.998361	8860516.446339	20.571670	1058.828439	21.071670	989.671561	16.357994	31.576887	1626565.254301	1487.774703	1093.287345	26768.326172	2022.467973	654.761375	8.442014	11.953351	12.001730	11.904973	8.311606	0.999929	16788611.378856	1991.033458	1206.918174	1991.533458	841.581826	16.346521	31.563856	1421171.903091	1412.275163	1006.299580	16895.015625	1767.082292	656.353784	11.011933	12.433078	12.549743	12.316413	32.533354	0.998019	8370871.930656	2459358.066529
139	ogg2m001-ep05-20210522-0293-e91.fits.fz	139.000000	0.000000	59358.062992	2459358.062992	NaN	NaN	NaN	NaN	NaN	1.290376	15.553717	16.000000	60.000000	90.000000	0.932286	1.147356	0.000000	0.001341	0.001551	0.000000	695.374513	739.639133	0.000000	1412096.260444	1405.332020	1047.668366	1035.781291	1048.168366	1012.718709	16.351999	31.577629	1316477.677145	804.247719	1366.611805	963.315019	14593.203125	1636.905701	642.639986	9328.000000	10.570578	11.194512	11.217650	11.171375	334.229514	0.999956	7116763.402225	19.399663	1059.280310	19.899663	989.219690	16.357994	31.576894	1620176.534076	1482.696417	1092.723038	19958.654297	2014.524251	643.164705	9.456966	12.500051	12.503790	12.496312	315.733765	0.999454	13079214.838741	1989.808896	1207.354602	1990.308896	841.145398	16.346521	31.563862	1412096.260444	1405.332020	1004.813268	13371.700195	1755.797656	644.226219	12.019604	12.905236	12.893999	12.916473	48.442282	0.999789	6638908.838027	2459358.067342
140	ogg2m001-ep05-20210522-0294-e91.fits.fz	140.000000	0.000000	59358.063805	2459358.063805	NaN	NaN	NaN	NaN	NaN	1.294972	15.061269	16.000000	60.000000	90.000000	0.931616	1.145476	0.000000	0.001329	0.001537	0.000000	700.881616	745.270059	0.000000	1422609.687829	1404.608104	1047.979102	1035.566792	1048.479102	1012.933208	16.351998	31.577621	1325326.444021	804.247719	1365.043205	970.904393	17176.570312	1647.908240	627.304924	9273.000000	9.816920	10.467711	10.643587	10.291834	19.727347	0.998107	8928122.086323	19.511564	1059.166793	20.011564	989.333207	16.357994	31.576880	1629564.648185	1480.630397	1100.588405	24272.029297	2026.197413	628.054078	8.671406	11.877025	11.938378	11.815673	10.293684	0.999878	16447337.866906	1990.192044	1207.145504	1990.692044	841.354496	16.346522	31.563856	1422609.687829	1404.608104	1012.816090	16407.332031	1768.870031	629.566519	11.141763	12.270280	12.317250	12.223310	40.100069	0.997977	8377724.778397	2459358.068155
141	ogg2m001-ep05-20210522-0295-e91.fits.fz	141.000000	0.000000	59358.064619	2459358.064619	NaN	NaN	NaN	NaN	NaN	1.299629	15.261537	16.000000	60.000000	90.000000	0.928734	1.147006	0.000000	0.001331	0.001544	0.000000	697.702802	743.051644	0.000000	1414458.444445	1401.322549	1048.439636	1035.486892	1048.939636	1013.013108	16.351999	31.577631	1313655.881473	804.247719	1360.610663	965.489921	15035.524414	1633.397086	627.329995	9233.000000	10.117517	10.938424	11.138753	10.738095	2.890662	0.998646	7524850.054757	20.219734	1058.971898	20.719734	989.528102	16.357994	31.576895	1622392.087856	1477.774886	1097.861456	21138.619141	2017.279066	626.946661	8.809145	12.287881	12.392288	12.183473	344.441595	0.999606	14039059.395387	1990.547198	1207.079382	1991.047198	841.420618	16.346522	31.563864	1414458.444445	1401.322549	1009.373927	13317.174805	1758.734791	628.127580	11.796680	12.758971	12.836694	12.681247	32.654863	0.999149	6883545.853733	2459358.068969
142	ogg2m001-ep05-20210522-0296-e91.fits.fz	142.000000	0.000000	59358.065432	2459358.065432	NaN	NaN	NaN	NaN	NaN	1.304340	15.092247	16.000000	60.000000	90.000000	0.927331	1.144325	0.000000	0.001325	0.001536	0.000000	699.828609	745.045816	0.000000	1419030.880810	1401.143644	1047.793892	1035.680851	1048.293892	1012.819149	16.351999	31.577629	1315910.780175	804.247719	1359.194851	968.154624	16100.336914	1636.200823	619.800794	9192.000000	10.028050	10.739289	10.696322	10.782256	86.378734	0.999935	8129884.590815	19.586186	1059.149818	20.086186	989.350182	16.357994	31.576894	1623831.899467	1476.304041	1099.930539	23803.158203	2019.069325	620.343234	8.653224	12.079160	12.002751	12.155570	293.926084	0.999645	15368971.199010	1989.963496	1207.217549	1990.463496	841.282451	16.346522	31.563868	1419030.880810	1401.143644	1012.766169	14771.661133	1764.420149	622.101946	11.333929	12.502030	12.411343	12.592716	62.990342	0.999390	7562290.539279	2459358.069782
143	ogg2m001-ep05-20210522-0297-e91.fits.fz	143.000000	0.000000	59358.066244	2459358.066244	NaN	NaN	NaN	NaN	NaN	1.309111	14.843258	16.000000	60.000000	90.000000	0.929130	1.143132	0.000000	0.001323	0.001531	0.000000	702.230218	746.741941	0.000000	1423934.823837	1402.003196	1047.858153	1035.653216	1048.358153	1012.846784	16.351999	31.577631	1323020.294629	804.247719	1361.130749	972.000887	18417.378906	1645.040779	617.660477	9069.000000	9.746095	10.422898	10.412515	10.433281	301.562944	0.999981	8986293.694068	19.603773	1059.114474	20.103773	989.385526	16.357994	31.576898	1627745.949181	1477.480221	1101.704054	24650.550781	2023.936046	619.601233	8.659863	11.873959	11.851061	11.896857	309.935917	0.999519	16417642.615812	1990.003243	1207.210350	1990.503243	841.289650	16.346521	31.563867	1423934.823837	1402.003196	1015.643066	16852.015625	1770.517702	618.574770	11.031569	12.270561	12.177100	12.364022	68.780603	0.999574	8370609.780466	2459358.070594
144	ogg2m001-ep05-20210522-0298-e91.fits.fz	144.000000	0.000000	59358.067058	2459358.067058	NaN	NaN	NaN	NaN	NaN	1.313945	14.568496	16.000000	60.000000	90.000000	0.929249	1.144147	0.000000	0.001317	0.001524	0.000000	705.670279	750.525353	0.000000	1429499.713991	1400.673275	1048.880229	1035.419581	1049.380229	1013.080419	16.351998	31.577631	1328361.681304	804.247719	1359.917417	976.795844	18680.521484	1651.682248	608.018069	9344.000000	9.554900	10.199054	10.322877	10.075230	17.284868	0.999131	9593325.298392	20.626597	1058.938056	21.126597	989.561944	16.357994	31.576895	1635557.914356	1476.732183	1107.552157	27841.072266	2033.649428	607.773903	8.482721	11.603112	11.609724	11.596500	323.448601	0.999985	18140425.765825	1991.034094	1206.956541	1991.534094	841.543459	16.346521	31.563869	1429499.713991	1400.673275	1020.580416	17063.578125	1777.437075	609.423179	10.824609	12.100254	12.081065	12.119443	47.353053	0.998506	8944939.380005	2459358.071408
145	ogg2m001-ep05-20210522-0299-e91.fits.fz	145.000000	0.000000	59358.067871	2459358.067871	NaN	NaN	NaN	NaN	NaN	1.318839	14.524762	16.000000	60.000000	90.000000	0.932582	1.146643	0.000000	0.001319	0.001526	0.000000	707.239694	751.589787	0.000000	1424698.607042	1394.594251	1048.087977	1035.810332	1048.587977	1012.689668	16.351999	31.577634	1328648.144945	804.247719	1355.652538	980.080152	18322.376953	1652.038437	593.064346	9172.000000	9.563635	10.212202	10.120324	10.304081	285.660609	0.999556	9349141.709347	19.920648	1059.260162	20.420648	989.239838	16.357995	31.576903	1633620.918365	1472.144522	1109.687870	24775.394531	2031.240971	594.317641	8.564966	11.633671	11.535827	11.731516	296.285456	0.999234	17355094.112387	1990.154184	1207.345900	1990.654184	841.154100	16.346521	31.563869	1424698.607042	1394.594251	1021.586462	16509.417969	1771.467388	594.581994	10.877190	12.050867	11.860793	12.240941	72.577381	0.998523	8601950.772379	2459358.072221
146	ogg2m001-ep05-20210522-0300-e91.fits.fz	146.000000	0.000000	59358.068684	2459358.068684	NaN	NaN	NaN	NaN	NaN	1.323796	14.991880	16.000000	60.000000	90.000000	0.933009	1.144811	0.000000	0.001315	0.001520	0.000000	709.284246	753.373585	0.000000	1426588.594046	1392.564590	1047.774834	1035.798049	1048.274834	1012.701951	16.351998	31.577631	1331019.718853	804.247719	1354.027237	983.008083	17341.037109	1654.987247	585.550158	9353.000000	10.088120	10.496447	10.434396	10.558498	72.748881	0.999794	8661458.729086	19.491781	1059.265129	19.991781	989.234871	16.357994	31.576899	1633173.909762	1468.969569	1111.781990	24381.570312	2030.685161	585.537212	8.959186	11.801062	11.725968	11.876157	293.204198	0.999659	15561794.829483	1989.916741	1207.324336	1990.416741	841.175664	16.346521	31.563868	1426588.594046	1392.564590	1024.432622	15585.229492	1773.817395	586.870297	11.403571	12.293051	12.163770	12.422333	61.514098	0.998511	8082160.336913	2459358.073034
147	ogg2m001-ep05-20210522-0301-e91.fits.fz	147.000000	0.000000	59358.069498	2459358.069498	NaN	NaN	NaN	NaN	NaN	1.328838	14.419530	16.000000	60.000000	90.000000	0.932653	1.144619	0.000000	0.001312	0.001516	0.000000	710.983637	755.070198	0.000000	1428519.805275	1390.851563	1048.664183	1035.651139	1049.164183	1012.848861	16.351999	31.577639	1332313.951544	804.247719	1352.341568	985.190416	19163.029297	1656.596493	578.216647	9412.000000	9.284919	10.205076	10.195766	10.214386	51.987189	0.999943	9522573.313700	20.424358	1059.188699	20.924358	989.311301	16.357994	31.576902	1635110.539331	1467.984157	1113.847538	27697.765625	2033.093163	579.687589	8.245075	11.619208	11.609113	11.629303	291.902450	0.999994	17431976.466955	1990.833342	1207.222173	1991.333342	841.277827	16.346521	31.563873	1428519.805275	1390.851563	1027.082863	16139.057617	1776.218659	579.487653	10.736717	12.047965	11.997255	12.098675	51.707576	0.998684	8611335.339847	2459358.073848
148	ogg2m001-ep05-20210522-0302-e91.fits.fz	148.000000	0.000000	59358.070312	2459358.070312	NaN	NaN	NaN	NaN	NaN	1.333922	14.332799	16.000000	60.000000	90.000000	0.931780	1.144615	0.000000	0.001309	0.001514	0.000000	711.989217	756.132061	0.000000	1426590.306944	1387.089786	1048.076075	1035.906340	1048.576075	1012.593660	16.351999	31.577636	1329268.460185	804.247719	1347.274458	986.635241	17892.662109	1652.809735	566.955166	9237.000000	9.519046	10.401126	10.452837	10.349415	346.101747	0.999874	8975823.382482	19.860915	1059.423806	20.360915	989.076194	16.357994	31.576894	1632896.582866	1463.854039	1115.477731	26990.558594	2030.340334	567.666085	8.256775	11.684052	11.698760	11.669344	321.083949	0.999857	16858538.835362	1990.215638	1207.509760	1990.715638	840.990240	16.346522	31.563873	1426590.306944	1387.089786	1028.477263	16217.095703	1773.819524	568.878724	10.803046	12.042466	11.954289	12.130643	63.412121	0.999403	8488422.745913	2459358.074662
149	ogg2m001-ep05-20210522-0303-e91.fits.fz	149.000000	0.000000	59358.071124	2459358.071124	NaN	NaN	NaN	NaN	NaN	1.339073	14.631105	16.000000	60.000000	90.000000	0.932716	1.147026	0.000000	0.001309	0.001515	0.000000	712.502413	756.900981	0.000000	1423527.715614	1383.301882	1047.411335	1035.776335	1047.911335	1012.723665	16.351999	31.577636	1327746.390210	804.247719	1344.595290	987.469166	16759.630859	1650.917197	559.369855	9204.000000	9.837271	10.664705	10.916428	10.412982	3.535923	0.997740	8178068.548508	19.226270	1059.166500	19.726270	989.333500	16.357995	31.576909	1632823.408867	1461.559632	1117.178782	24311.154297	2030.249349	561.322933	8.417171	11.860976	12.015957	11.705996	349.105019	0.999208	15547456.910583	1989.515030	1207.356907	1990.015030	841.143093	16.346521	31.563867	1423527.715614	1383.301882	1029.079577	15392.429688	1770.011504	560.217737	11.306075	12.353720	12.496381	12.211059	25.329480	0.998673	7426580.892298	2459358.075475
150	ogg2m001-ep05-20210522-0304-e91.fits.fz	150.000000	0.000000	59358.071938	2459358.071938	NaN	NaN	NaN	NaN	NaN	1.344310	14.296731	16.000000	60.000000	90.000000	0.931477	1.143066	0.000000	0.001307	0.001511	0.000000	712.693475	756.573214	0.000000	1425718.856837	1384.586164	1048.593821	1035.554878	1049.093821	1012.945122	16.351999	31.577639	1328024.736161	804.247719	1344.939733	987.423230	18336.156250	1651.263291	560.602591	9327.000000	9.412699	10.273381	10.338008	10.208754	12.935789	0.999804	9381522.065912	20.408712	1059.104763	20.908712	989.395237	16.357994	31.576905	1629690.432752	1461.178520	1115.326027	25788.619141	2026.353813	562.196182	8.171429	11.591794	11.594147	11.589441	316.810897	0.999959	17451325.360810	1990.764821	1207.089004	1991.264821	841.410996	16.346521	31.563871	1425718.856837	1384.586164	1029.707572	16368.936523	1772.735965	562.373048	10.674959	12.053846	12.052258	12.055435	45.321231	0.999448	8651220.212203	2459358.076289
151	ogg2m001-ep05-20210522-0305-e91.fits.fz	151.000000	0.000000	59358.072751	2459358.072751	NaN	NaN	NaN	NaN	NaN	1.349589	14.137213	16.000000	60.000000	90.000000	0.934290	1.146127	0.000000	0.001309	0.001513	0.000000	713.787913	757.674386	0.000000	1421679.858335	1380.076679	1048.048928	1035.815852	1048.548928	1012.684148	16.351999	31.577635	1328260.802411	804.247719	1341.744104	989.950914	17965.800781	1651.556816	550.313122	9319.000000	9.403768	10.359056	10.478088	10.240024	20.965330	0.999046	9161362.489292	19.792132	1059.315467	20.292132	989.184533	16.357994	31.576900	1629426.355108	1457.054191	1118.301821	26148.171875	2026.025460	550.307297	8.020397	11.649693	11.712092	11.587294	348.694463	0.999865	17142026.509933	1990.195941	1207.394207	1990.695941	841.105793	16.346522	31.563869	1421679.858335	1380.076679	1030.145557	16337.357422	1767.713882	552.687664	10.690743	12.089676	12.113972	12.065379	42.281084	0.998201	8423666.186408	2459358.077101
152	ogg2m001-ep05-20210522-0306-e91.fits.fz	152.000000	0.000000	59358.073565	2459358.073565	NaN	NaN	NaN	NaN	NaN	1.354960	14.249406	16.000000	60.000000	90.000000	0.932214	1.146400	0.000000	0.001300	0.001506	0.000000	716.876346	761.422415	0.000000	1425625.679116	1376.369159	1047.629706	1035.717535	1048.129706	1012.782465	16.351999	31.577629	1328987.886953	804.247719	1338.104999	993.186550	18052.978516	1652.460871	537.885369	9390.000000	9.382638	10.077222	10.155664	9.998780	23.250387	0.999489	9772538.202147	19.288677	1059.244016	19.788677	989.255984	16.357994	31.576892	1634337.843510	1455.154929	1123.136658	25679.179688	2032.132394	538.190046	8.299386	11.386928	11.453358	11.320498	1.531446	0.999863	18226499.808430	1989.815734	1207.242616	1990.315734	841.257384	16.346521	31.563867	1425625.679116	1376.369159	1035.787288	16941.097656	1772.620108	536.796238	10.928980	11.852989	11.870923	11.835056	42.821625	0.998413	8919829.172669	2459358.077916
153	ogg2m001-ep05-20210522-0307-e91.fits.fz	153.000000	0.000000	59358.074384	2459358.074384	NaN	NaN	NaN	NaN	NaN	1.360425	14.091908	16.000000	60.000000	90.000000	0.931879	1.143190	0.000000	0.001298	0.001500	0.000000	718.122963	762.036112	0.000000	1427098.613263	1375.717872	1048.621124	1035.567288	1049.121124	1012.932712	16.351998	31.577634	1329883.120374	804.247719	1336.397343	995.125534	18095.320312	1653.574003	531.212181	9168.000000	9.399401	10.122087	10.340396	9.903778	7.030981	0.998024	9675118.311321	20.441831	1059.014423	20.941831	989.485577	16.357994	31.576904	1631444.991631	1452.603160	1123.118162	27329.466797	2028.535428	533.448818	7.821353	11.328956	11.447246	11.210665	359.347979	0.999564	18381215.541783	1990.641729	1207.165568	1991.141729	841.334432	16.346521	31.563864	1427098.613263	1375.717872	1037.348313	16638.880859	1774.451551	532.039899	10.805565	11.870110	11.953081	11.787138	31.233970	0.999085	8756415.386093	2459358.078734
